year,month,stateDescription,sectorName,customers,price,revenue,sales
2014,6,Tennessee,commercial,472248.0,10.79,319.74972,2962.87982
2014,6,Tennessee,industrial,1276.0,7.21,149.94144,2079.16623
2014,6,Tennessee,residential,2761645.0,10.85,364.67695,3362.56731
2014,6,Tennessee,transportation,1.0,12.83,0.01081,0.08428
2014,6,Texas,all sectors,11587761.0,9.2,3191.4348,34707.24656
2014,6,Texas,commercial,1414573.0,8.26,1038.97915,12571.52102
2014,6,Texas,industrial,95801.0,6.34,586.89648,9260.10822
2014,6,Texas,residential,10077384.0,12.17,1564.81619,12861.13669
2014,6,Texas,transportation,3.0,5.13,0.74298,14.48063
2014,6,Utah,all sectors,1126791.0,9.09,238.13709,2618.94661
2014,6,Utah,commercial,118022.0,9.4,88.93996,946.52117
2014,6,Utah,industrial,9737.0,6.81,58.13035,853.0735
2014,6,Utah,residential,999031.0,11.12,90.51278,814.04511
2014,6,Utah,transportation,1.0,10.44,0.55401,5.30683
2014,6,Vermont,all sectors,364371.0,14.84,65.32327,440.10958
2014,6,Vermont,commercial,52445.0,14.84,24.93084,167.98092
2014,6,Vermont,industrial,224.0,10.52,12.22887,116.1941
2014,6,Vermont,residential,311702.0,18.06,28.16356,155.93456
2014,6,Vermont,transportation,0.0,0.0,0.0,0.0
2014,6,Virginia,all sectors,3722695.0,9.26,883.05193,9537.10693
2014,6,Virginia,commercial,422449.0,8.06,346.25402,4297.88311
2014,6,Virginia,industrial,3626.0,6.83,103.52632,1514.91723
2014,6,Virginia,residential,3296619.0,11.65,431.93011,3708.16858
2014,6,Virginia,transportation,1.0,8.31,1.34148,16.138
2014,6,Washington,all sectors,3281739.0,6.8,473.96394,6970.47154
2014,6,Washington,commercial,356717.0,7.69,182.67503,2374.74058
2014,6,Washington,industrial,30225.0,3.99,93.13566,2331.59852
2014,6,Alabama,all sectors,2534603.0,9.75,770.92175,7907.46159
2014,6,Alabama,commercial,359019.0,10.98,227.74876,2073.53185
2014,6,Alabama,industrial,7180.0,6.89,204.63098,2968.6686
2014,6,Alabama,residential,2168404.0,11.82,338.54202,2865.26113
2014,6,Alabama,transportation,0.0,0.0,0.0,0.0
2014,6,Alaska,all sectors,335835.0,18.47,85.39568,462.41728
2014,6,Alaska,commercial,51243.0,17.94,38.28739,213.38176
2014,6,Alaska,industrial,1294.0,16.86,18.13269,107.51779
2014,6,Alaska,residential,283298.0,20.47,28.9756,141.51773
2014,6,Alaska,transportation,0.0,0.0,0.0,0.0
2014,6,Arizona,all sectors,2966610.0,10.91,844.52804,7738.94193
2014,6,Arizona,commercial,311359.0,10.91,299.46231,2744.91588
2014,6,Arizona,industrial,7928.0,6.75,87.0384,1288.53711
2014,6,Arizona,residential,2647323.0,12.36,458.02733,3705.48895
2014,6,Arizona,transportation,0.0,0.0,0.0,0.0
2014,6,Arkansas,all sectors,1591551.0,8.31,320.97737,3861.54514
2014,6,Arkansas,commercial,188442.0,8.45,89.52692,1059.13272
2014,6,Arkansas,industrial,35785.0,6.31,87.78397,1390.9771
2014,6,Arkansas,residential,1367322.0,10.18,143.66061,1411.38089
2014,6,Arkansas,transportation,2.0,10.8,0.00588,0.05443
2014,6,California,all sectors,15107788.0,15.99,3619.11604,22629.65735
2014,6,California,commercial,1677251.0,16.63,1690.65753,10166.07523
2014,6,California,industrial,149065.0,13.3,638.89265,4802.50436
2014,6,California,residential,13281459.0,16.9,1283.41045,7592.3833
2014,6,California,transportation,13.0,8.96,6.15541,68.69445
2014,6,Colorado,all sectors,2573151.0,10.81,478.82566,4429.29051
2014,6,Colorado,commercial,360383.0,10.99,181.82201,1654.64718
2014,6,Colorado,industrial,21695.0,8.01,103.39094,1291.20613
2014,6,Hawaii,all sectors,486485.0,34.33,265.26069,772.58119
2014,6,Hawaii,commercial,60886.0,35.13,92.07095,262.11147
2014,6,Hawaii,industrial,716.0,30.99,94.31669,304.37794
2014,6,Hawaii,residential,424883.0,38.27,78.87305,206.09178
2014,6,Hawaii,transportation,0.0,0.0,0.0,0.0
2014,6,Idaho,all sectors,820625.0,8.19,187.44377,2289.84548
2014,6,Idaho,commercial,104313.0,8.04,40.25089,500.571
2014,6,Idaho,industrial,27352.0,7.26,89.81887,1237.93585
2014,6,Idaho,residential,688960.0,10.41,57.37401,551.33862
2014,6,Idaho,transportation,0.0,0.0,0.0,0.0
2014,6,Illinois,all sectors,5749673.0,9.51,1163.06112,12223.6124
2014,6,Illinois,commercial,600168.0,9.45,412.25015,4364.20035
2014,6,Illinois,industrial,6136.0,6.74,250.73567,3721.96295
2014,6,Illinois,residential,5143366.0,12.15,497.71004,4095.84241
2014,6,Illinois,transportation,3.0,5.68,2.36526,41.60669
2014,6,Indiana,all sectors,3145818.0,9.11,830.35418,9110.92624
2014,6,Indiana,commercial,348664.0,9.84,209.81378,2133.17902
2014,6,Indiana,industrial,18085.0,7.04,295.83477,4204.75707
2014,6,Indiana,residential,2779068.0,11.71,324.5515,2771.41325
2014,6,Indiana,transportation,1.0,9.77,0.15413,1.5769
2014,6,Iowa,all sectors,1577414.0,8.43,330.64725,3921.374
2014,6,Iowa,commercial,223609.0,9.15,95.74756,1046.4179
2014,6,Iowa,industrial,7052.0,5.69,100.32302,1764.16145
2014,6,Iowa,residential,1346753.0,12.12,134.57667,1110.79466
2014,6,Iowa,transportation,0.0,0.0,0.0,0.0
2014,6,Kansas,all sectors,1479177.0,10.48,382.11409,3647.68651
2014,6,Kansas,commercial,224533.0,10.34,142.98721,1383.26659
2014,6,Kansas,industrial,25946.0,8.0,80.30636,1003.71293
2014,6,Kansas,residential,1228698.0,12.6,158.82052,1260.70698
2014,6,Kansas,transportation,0.0,0.0,0.0,0.0
2014,6,Kentucky,all sectors,2242946.0,8.43,563.36479,6682.10082
2014,6,Kentucky,commercial,296957.0,9.54,162.67105,1705.88068
2014,6,Kentucky,industrial,7393.0,6.02,165.80425,2752.88354
2014,6,Kentucky,residential,1938596.0,10.56,234.88949,2223.3366
2014,6,Kentucky,transportation,0.0,0.0,0.0,0.0
2014,6,Louisiana,all sectors,2342181.0,8.56,669.33612,7821.67629
2014,6,Louisiana,commercial,297229.0,9.29,202.6223,2181.63886
2014,6,Louisiana,industrial,19228.0,6.58,193.27166,2936.14229
2014,6,Louisiana,residential,2025723.0,10.11,273.35577,2702.94477
2014,6,Louisiana,transportation,1.0,9.09,0.08639,0.95038
2014,6,Maine,all sectors,801575.0,11.91,110.36493,926.39388
2014,6,Maine,commercial,91411.0,12.26,38.97888,317.85033
2014,6,Maine,industrial,3027.0,7.8,22.88244,293.3135
2014,6,Washington,residential,2894791.0,8.75,198.12445,2263.77254
2014,6,Washington,transportation,6.0,8.0,0.0288,0.3599
2014,6,West Virginia,all sectors,1014326.0,7.65,197.23875,2577.2552
2014,6,West Virginia,commercial,140702.0,7.85,54.9196,699.27423
2014,6,West Virginia,industrial,12140.0,5.98,62.30749,1042.28092
2014,6,West Virginia,residential,861484.0,9.57,80.01166,835.70006
2014,6,West Virginia,transportation,0.0,0.0,0.0,0.0
2014,6,Wisconsin,all sectors,2981379.0,10.98,632.32504,5757.44649
2014,6,Wisconsin,commercial,345493.0,11.31,227.70906,2012.70244
2014,6,Wisconsin,industrial,5479.0,7.81,159.1768,2037.83719
2014,6,Wisconsin,residential,2630407.0,14.38,245.43919,1706.90687
2014,6,Wisconsin,transportation,0.0,0.0,0.0,0.0
2014,6,Wyoming,all sectors,331679.0,7.83,101.20067,1293.13341
2014,6,Wyoming,commercial,56279.0,9.21,28.30137,307.30227
2014,6,Wyoming,industrial,10331.0,6.62,54.16386,818.14368
2014,6,Wyoming,residential,265069.0,11.17,18.73545,167.68746
2014,6,Wyoming,transportation,0.0,0.0,0.0,0.0
2014,6,New England,all sectors,7126273.0,15.07,1430.30932,9488.54284
2014,6,New England,commercial,857814.0,14.37,637.28134,4435.63166
2014,6,New England,industrial,28135.0,11.73,187.91056,1601.68012
2014,6,New England,residential,6240318.0,17.62,600.97521,3409.96669
2014,6,New England,transportation,6.0,10.04,4.14221,41.26437
2014,6,Middle Atlantic,all sectors,18100001.0,13.59,4105.41111,30208.32992
2014,6,Middle Atlantic,commercial,2251391.0,13.81,1842.03222,13341.7165
2014,6,Middle Atlantic,industrial,44416.0,7.41,457.41953,6174.26239
2014,6,Middle Atlantic,residential,15804177.0,17.01,1766.46566,10382.22964
2014,6,Middle Atlantic,transportation,17.0,12.73,39.4937,310.12139
2014,6,East North Central,all sectors,22188407.0,10.13,4954.31658,48922.39364
2014,6,East North Central,commercial,2432699.0,10.24,1647.8375,16088.98947
2014,6,East North Central,industrial,62190.0,7.19,1231.70821,17123.64499
2014,6,New York,residential,7045719.0,20.88,817.25527,3914.49248
2014,6,New York,transportation,6.0,14.23,31.38031,220.56459
2014,6,North Carolina,all sectors,4959567.0,9.52,1104.90368,11605.32154
2014,6,North Carolina,commercial,653370.0,8.9,381.9599,4292.52354
2014,6,North Carolina,industrial,10267.0,6.8,161.79538,2379.57528
2014,6,North Carolina,residential,4295929.0,11.38,561.09163,4932.50153
2014,6,North Carolina,transportation,1.0,7.87,0.05677,0.72119
2014,6,Michigan,residential,4262150.0,14.96,424.71048,2838.94659
2014,6,Michigan,transportation,2.0,0.0,0.0,0.0
2014,6,Minnesota,all sectors,2641212.0,10.02,558.34188,5574.07251
2014,6,Minnesota,commercial,284877.0,10.53,203.75464,1935.82192
2014,6,Minnesota,industrial,9847.0,6.97,131.25719,1883.11683
2014,6,Minnesota,residential,2346487.0,12.73,223.13471,1753.31934
2014,6,Minnesota,transportation,1.0,10.77,0.19534,1.81442
2014,6,Mississippi,all sectors,1502901.0,9.95,412.87638,4151.53933
2014,6,Mississippi,commercial,229294.0,10.76,135.58624,1259.6735
2014,6,Mississippi,industrial,10325.0,7.22,97.0407,1344.81895
2014,6,Mississippi,residential,1263282.0,11.65,180.24944,1547.04689
2014,6,Mississippi,transportation,0.0,0.0,0.0,0.0
2014,6,Missouri,all sectors,3103637.0,10.63,766.97273,7214.61733
2014,6,Missouri,commercial,371668.0,10.32,279.29217,2706.4301
2014,6,Missouri,industrial,10281.0,7.46,111.24443,1490.96011
2014,6,Missouri,residential,2721687.0,12.48,376.29276,3015.98063
2014,6,Missouri,transportation,1.0,11.5,0.14337,1.2465
2014,6,Montana,all sectors,598608.0,8.48,89.93121,1060.98976
2014,6,Montana,commercial,103007.0,9.67,37.41195,386.96756
2014,6,Montana,industrial,11260.0,5.33,19.13527,359.12329
2014,6,Montana,residential,484341.0,10.6,33.38398,314.8989
2014,6,Montana,transportation,0.0,0.0,0.0,0.0
2014,6,Nebraska,all sectors,1025400.0,9.23,228.18774,2472.29578
2014,6,Nebraska,commercial,150707.0,9.13,72.09309,789.24062
2014,6,Nebraska,industrial,57733.0,7.43,67.93018,914.0498
2014,6,Nebraska,residential,816960.0,11.46,88.16446,769.00536
2014,6,Nebraska,transportation,0.0,0.0,0.0,0.0
2014,6,Nevada,all sectors,1274452.0,10.06,356.69068,3545.39408
2014,6,Nevada,commercial,160612.0,9.15,81.63026,892.47945
2014,6,Maine,residential,707137.0,15.39,48.50361,315.23005
2014,6,Maine,transportation,0.0,0.0,0.0,0.0
2014,6,Maryland,all sectors,2491021.0,11.79,628.63765,5330.85519
2014,6,Maryland,commercial,248227.0,10.66,291.43317,2733.92325
2014,6,Maryland,industrial,8762.0,8.96,32.54822,363.07634
2014,6,Maryland,residential,2234027.0,13.75,301.09912,2189.60271
2014,6,Maryland,transportation,5.0,8.04,3.55714,44.25288
2014,6,Massachusetts,all sectors,3115074.0,14.91,650.44848,4361.26178
2014,6,Massachusetts,commercial,390372.0,14.35,315.62809,2200.22075
2014,6,Massachusetts,industrial,14885.0,13.3,85.56264,643.41926
2014,6,Massachusetts,residential,2709814.0,16.56,246.77749,1490.37791
2014,6,Massachusetts,transportation,3.0,9.1,2.48026,27.24386
2014,6,Michigan,all sectors,4794146.0,11.42,1022.02025,8950.1826
2014,6,Michigan,commercial,518756.0,11.25,377.02482,3350.46943
2014,6,Michigan,industrial,13238.0,7.98,220.28495,2760.76659
2014,6,East North Central,transportation,8.0,6.0,2.7475,45.81428
2014,6,West North Central,all sectors,10718827.0,9.87,2470.43836,25030.02411
2014,6,West North Central,commercial,1392117.0,10.04,865.28861,8622.19269
2014,6,West North Central,industrial,123205.0,7.03,553.31788,7873.04246
2014,6,Nevada,industrial,3892.0,7.61,94.92233,1248.07574
2014,6,Nevada,residential,1109947.0,12.82,180.06109,1404.00189
2014,6,Nevada,transportation,1.0,9.2,0.077,0.837
2014,6,New Hampshire,all sectors,717242.0,15.07,125.64819,833.54458
2014,6,New Hampshire,commercial,105901.0,14.16,50.54074,356.83793
2014,6,New Hampshire,industrial,3337.0,11.52,19.01712,165.03928
2014,6,New Hampshire,residential,608004.0,18.0,56.09033,311.66737
2014,6,New Hampshire,transportation,0.0,0.0,0.0,0.0
2014,6,New Jersey,all sectors,3998455.0,14.22,933.63263,6563.9107
2014,6,New Jersey,commercial,515472.0,13.56,452.31641,3335.81214
2014,6,New Jersey,industrial,12306.0,11.22,72.90197,649.93853
2014,6,New Jersey,residential,3470671.0,15.87,405.61744,2555.66395
2014,6,New Jersey,transportation,6.0,12.43,2.79681,22.49608
2014,6,New Mexico,all sectors,1019759.0,10.4,216.50648,2082.15337
2014,6,New Mexico,commercial,140084.0,10.84,91.44525,843.94989
2014,6,New Mexico,industrial,9296.0,7.35,47.10363,640.61171
2014,6,New Mexico,residential,870379.0,13.05,77.95761,597.59178
2014,6,New Mexico,transportation,0.0,0.0,0.0,0.0
2014,6,New York,all sectors,8098703.0,16.51,1989.14561,12044.83303
2014,6,New York,commercial,1045107.0,16.4,1042.10432,6355.47495
2014,6,New York,industrial,7871.0,6.33,98.4057,1554.30101
2014,6,East North Central,residential,19693510.0,13.23,2072.02337,15663.94489
2014,7,Alabama,all sectors,2543766.0,9.81,828.57996,8442.19332
2014,7,Alabama,commercial,362259.0,10.95,237.07711,2165.65731
2014,7,Alabama,industrial,7315.0,6.88,210.03128,3054.80846
2014,7,Alabama,residential,2174192.0,11.84,381.47158,3221.72756
2014,7,Alabama,transportation,0.0,0.0,0.0,0.0
2014,7,Alaska,all sectors,336607.0,18.61,88.43238,475.16565
2014,7,Alaska,commercial,51433.0,18.09,39.38086,217.66183
2014,7,Alaska,industrial,1296.0,16.9,19.10596,113.06334
2014,7,Alaska,residential,283878.0,20.73,29.94556,144.44048
2014,7,Alaska,transportation,0.0,0.0,0.0,0.0
2014,7,Arizona,all sectors,2973522.0,11.12,968.89619,8709.91612
2014,7,Arizona,commercial,314941.0,11.0,326.36966,2966.92297
2014,7,New York,industrial,7811.0,6.47,101.03865,1561.20655
2014,7,New York,residential,7039796.0,20.48,1004.14892,4902.12835
2014,7,New York,transportation,6.0,14.32,33.22661,232.07234
2014,7,North Carolina,all sectors,4979928.0,9.69,1204.22092,12422.60648
2014,7,North Carolina,commercial,657943.0,8.99,397.7882,4424.89347
2014,7,North Carolina,industrial,10447.0,7.0,156.26592,2231.70249
2014,7,North Carolina,residential,4311537.0,11.28,650.10784,5765.24469
2014,7,North Carolina,transportation,1.0,7.7,0.05896,0.76583
2014,7,North Dakota,all sectors,437058.0,9.01,126.34458,1402.56074
2014,7,North Dakota,commercial,67957.0,9.17,39.50794,430.81345
2014,7,West North Central,commercial,1398900.0,10.15,913.29313,9000.5554
2014,7,West North Central,industrial,125640.0,7.42,622.14477,8379.2657
2014,7,West North Central,residential,9229426.0,12.48,1189.41398,9530.20474
2014,7,West North Central,transportation,2.0,10.75,0.38428,3.5734
2014,7,South Atlantic,all sectors,30300682.0,10.38,7914.92903,76246.17836
2014,7,South Atlantic,commercial,3634770.0,9.67,2779.86563,28754.2091
2014,7,South Atlantic,industrial,80512.0,7.15,866.181,12111.27018
2014,7,South Atlantic,residential,26585389.0,12.08,4258.27563,35261.14848
2014,7,South Atlantic,transportation,11.0,8.87,10.60677,119.55061
2014,7,East South Central,all sectors,9542087.0,9.6,2794.98629,29119.10416
2014,7,East South Central,commercial,1363756.0,10.58,888.7363,8403.97274
2014,7,East South Central,industrial,27131.0,6.84,639.186,9342.31895
2014,7,Arizona,industrial,7747.0,7.1,96.95581,1365.78347
2014,7,Arizona,residential,2650834.0,12.46,545.57072,4377.20968
2014,7,Arizona,transportation,0.0,0.0,0.0,0.0
2014,7,Arkansas,all sectors,1602965.0,8.53,373.2186,4376.91432
2014,7,Arkansas,commercial,189815.0,8.49,96.87582,1140.96471
2014,7,District of Columbia,transportation,1.0,9.94,3.16453,31.82643
2014,7,Florida,all sectors,10114215.0,10.77,2391.4968,22198.92947
2014,7,Florida,commercial,1180890.0,9.72,845.90738,8706.39916
2014,7,Florida,industrial,19009.0,8.03,116.37955,1448.73658
2014,7,Florida,residential,8914314.0,11.87,1428.43249,12034.93293
2014,7,Florida,transportation,2.0,8.77,0.77738,8.8608
2014,7,Georgia,all sectors,4723988.0,10.79,1404.64079,13020.59505
2014,7,Georgia,commercial,554775.0,10.53,460.5548,4371.90992
2014,7,Georgia,industrial,20975.0,7.45,212.12335,2846.6062
2014,7,Georgia,residential,4148237.0,12.63,730.78208,5787.0034
2014,7,Georgia,transportation,1.0,7.83,1.18057,15.07554
2014,7,Hawaii,all sectors,486643.0,33.95,282.88886,833.2788
2014,7,Hawaii,commercial,60557.0,34.67,97.2217,280.43329
2014,7,Hawaii,industrial,719.0,30.57,100.49221,328.78091
2014,7,Hawaii,residential,425367.0,38.01,85.17495,224.06459
2014,7,Hawaii,transportation,0.0,0.0,0.0,0.0
2014,7,Idaho,all sectors,822549.0,8.42,213.92763,2541.17272
2014,7,Idaho,commercial,104521.0,8.24,46.62142,565.5501
2014,7,Idaho,industrial,27399.0,7.19,88.65428,1233.80451
2014,7,Idaho,residential,690629.0,10.6,78.65194,741.81811
2014,7,Idaho,transportation,0.0,0.0,0.0,0.0
2014,7,Illinois,all sectors,5743803.0,9.48,1200.55524,12660.73749
2014,7,Illinois,commercial,599459.0,9.45,420.31677,4446.57485
2014,7,Illinois,industrial,6095.0,6.76,266.21985,3941.01745
2014,7,Illinois,residential,5138246.0,12.09,511.30505,4228.22884
2014,7,Illinois,transportation,3.0,6.04,2.71357,44.91635
2014,7,Indiana,all sectors,3147679.0,9.29,863.32932,9290.61458
2014,7,Indiana,commercial,348732.0,10.02,218.2949,2179.43079
2014,7,Indiana,industrial,18072.0,7.11,298.90403,4204.9559
2014,7,Indiana,residential,2780874.0,11.91,345.97222,2904.61799
2014,7,Indiana,transportation,1.0,9.82,0.15817,1.6099
2014,7,Iowa,all sectors,1581613.0,9.09,367.90024,4047.82549
2014,7,Iowa,commercial,224704.0,9.67,102.82416,1062.90029
2014,7,Wyoming,industrial,10372.0,6.66,65.16751,978.73326
2014,7,Wyoming,residential,265471.0,11.23,21.40018,190.49628
2014,7,Wyoming,transportation,0.0,0.0,0.0,0.0
2014,7,New England,all sectors,7132777.0,15.09,1689.03909,11192.87424
2014,7,New England,commercial,867789.0,14.32,708.10569,4945.27542
2014,7,New England,industrial,28091.0,11.83,199.04834,1682.77706
2014,7,New England,residential,6236891.0,17.21,777.36947,4517.80487
2014,7,New England,transportation,6.0,9.6,4.51559,47.01688
2014,7,Middle Atlantic,all sectors,18093946.0,13.96,4813.52499,34489.53392
2014,7,Middle Atlantic,commercial,2251075.0,14.05,2083.70591,14832.96001
2014,7,Middle Atlantic,industrial,44332.0,7.42,472.42786,6368.01602
2014,7,Middle Atlantic,residential,15798522.0,17.09,2216.74346,12967.43692
2014,7,Middle Atlantic,transportation,17.0,12.66,40.64777,321.12097
2014,7,East North Central,all sectors,22202425.0,10.17,5106.58358,50209.95325
2014,7,East North Central,commercial,2437835.0,10.22,1670.43942,16349.26212
2014,7,East North Central,industrial,62187.0,7.21,1248.93064,17324.8006
2014,7,East North Central,residential,19702395.0,13.25,2184.11479,16486.83616
2014,7,East North Central,transportation,8.0,6.32,3.09873,49.05437
2014,7,West North Central,all sectors,10753968.0,10.13,2725.23615,26913.59924
2014,7,Maine,residential,707591.0,15.26,62.57035,410.06061
2014,7,Maine,transportation,0.0,0.0,0.0,0.0
2014,7,Maryland,all sectors,2490386.0,11.81,685.41674,5804.92906
2014,7,Maryland,commercial,248352.0,10.48,299.69865,2860.46493
2014,7,Maryland,industrial,8776.0,8.63,29.8594,345.97918
2014,7,Maryland,residential,2233253.0,13.78,351.82868,2552.44193
2014,7,Maryland,transportation,5.0,8.75,4.03002,46.04302
2014,7,Massachusetts,all sectors,3125447.0,15.03,771.38723,5131.74877
2014,7,Massachusetts,commercial,399531.0,14.7,352.65857,2399.82811
2014,7,Massachusetts,industrial,14865.0,13.02,94.69213,727.1601
2014,7,Massachusetts,residential,2711048.0,16.27,321.48042,1975.38466
2014,7,Massachusetts,transportation,3.0,8.7,2.55611,29.3759
2014,7,Michigan,all sectors,4806541.0,11.34,1029.98461,9086.28393
2014,7,Michigan,commercial,523129.0,11.05,374.5898,3391.40577
2014,7,Michigan,industrial,13295.0,7.72,213.67444,2767.16382
2014,7,Michigan,residential,4270115.0,15.09,441.72036,2927.71434
2014,7,Michigan,transportation,2.0,0.0,0.0,0.0
2014,7,Minnesota,all sectors,2646990.0,10.04,598.82058,5965.70671
2014,7,Minnesota,commercial,286251.0,10.33,204.96348,1984.57467
2014,7,Minnesota,industrial,9941.0,7.06,145.78591,2065.02257
2014,7,Minnesota,residential,2350797.0,12.95,247.86233,1914.04301
2014,7,Minnesota,transportation,1.0,10.11,0.20886,2.06646
2014,7,Mississippi,all sectors,1511114.0,10.04,465.08859,4630.91012
2014,7,Mississippi,commercial,231660.0,10.85,146.05834,1346.4924
2014,7,West Virginia,commercial,140821.0,7.72,53.5552,693.29231
2014,7,West Virginia,industrial,12126.0,5.91,60.98045,1032.1448
2014,7,West Virginia,residential,860956.0,9.39,85.53699,910.77522
2014,7,West Virginia,transportation,0.0,0.0,0.0,0.0
2014,7,Wisconsin,all sectors,2987151.0,10.98,660.70111,6016.60544
2014,7,Wisconsin,commercial,346694.0,11.16,235.80531,2112.2608
2014,7,Wisconsin,industrial,5519.0,7.96,167.97395,2109.99838
2014,7,Wisconsin,residential,2634938.0,14.32,256.92185,1794.34626
2014,7,Wisconsin,transportation,0.0,0.0,0.0,0.0
2014,7,Wyoming,all sectors,334418.0,7.76,116.63075,1502.23152
2014,7,Wyoming,commercial,58575.0,9.03,30.06306,333.00199
2014,7,Arkansas,industrial,40756.0,6.6,98.30672,1490.18682
2014,7,Arkansas,residential,1372392.0,10.2,178.02965,1745.69825
2014,7,Arkansas,transportation,2.0,9.93,0.00641,0.06454
2014,7,California,all sectors,15374460.0,17.05,4371.19903,25635.58041
2014,7,California,commercial,1710933.0,18.09,1998.96873,11050.38035
2014,7,California,industrial,154876.0,14.0,745.74063,5327.01238
2014,7,California,residential,13508638.0,17.63,1619.1883,9182.80279
2014,7,California,transportation,13.0,9.69,7.30138,75.38489
2014,7,Colorado,all sectors,2574190.0,10.82,553.59837,5114.13873
2014,7,North Dakota,industrial,8666.0,7.97,51.43621,645.45982
2014,7,North Dakota,residential,360435.0,10.85,35.40043,326.28747
2014,7,North Dakota,transportation,0.0,0.0,0.0,0.0
2014,7,Ohio,all sectors,5517251.0,10.28,1352.0133,13155.71181
2014,7,Ohio,commercial,619821.0,9.99,421.43264,4219.58991
2014,7,Ohio,industrial,19206.0,7.02,302.15837,4301.66505
2014,7,Ohio,residential,4878222.0,13.56,628.19531,4631.92873
2014,7,Ohio,transportation,2.0,8.98,0.22699,2.52812
2014,7,Oklahoma,all sectors,2007781.0,8.94,521.3817,5829.42822
2014,7,Oklahoma,commercial,276208.0,8.94,166.91772,1868.0704
2014,7,Oklahoma,industrial,18377.0,6.45,100.80771,1562.74839
2014,7,Oklahoma,residential,1713196.0,10.58,253.65626,2398.60943
2014,7,Oklahoma,transportation,0.0,0.0,0.0,0.0
2014,7,Oregon,all sectors,1924431.0,8.77,365.13248,4164.72302
2014,7,Oregon,commercial,228436.0,8.78,130.15535,1481.95047
2014,7,Oregon,industrial,24840.0,6.22,74.85735,1203.53255
2014,7,Oregon,residential,1671151.0,10.83,159.94013,1477.29599
2014,7,Mississippi,industrial,11162.0,7.28,103.74292,1424.42706
2014,7,Mississippi,residential,1268292.0,11.57,215.28733,1859.99066
2014,7,Mississippi,transportation,0.0,0.0,0.0,0.0
2014,7,Missouri,all sectors,3108537.0,10.66,813.63184,7630.06437
2014,7,Missouri,commercial,371890.0,10.35,291.52119,2816.0852
2014,7,Missouri,industrial,10244.0,7.54,115.13245,1527.59227
2014,7,Missouri,residential,2726402.0,12.38,406.80279,3284.87997
2014,7,Missouri,transportation,1.0,11.64,0.17542,1.50694
2014,7,Montana,all sectors,600226.0,8.75,99.92743,1142.48949
2014,7,Montana,commercial,103395.0,9.74,40.47388,415.58231
2014,7,Montana,industrial,11632.0,5.76,21.50122,373.48452
2014,7,Montana,residential,485199.0,10.74,37.95233,353.42266
2014,7,Montana,transportation,0.0,0.0,0.0,0.0
2014,7,Nebraska,all sectors,1028660.0,10.09,290.81514,2881.88369
2014,7,Nebraska,commercial,151749.0,9.58,81.52743,851.4405
2014,7,Nebraska,industrial,58198.0,8.78,99.09093,1128.89588
2014,7,Nebraska,residential,818713.0,12.22,110.19678,901.54731
2014,7,Nebraska,transportation,0.0,0.0,0.0,0.0
2014,7,Nevada,all sectors,1274026.0,11.08,447.80065,4042.17183
2014,7,Nevada,commercial,160141.0,9.83,95.15293,968.34561
2014,7,Iowa,residential,1349805.0,12.53,156.47961,1248.45395
2014,7,Iowa,transportation,0.0,0.0,0.0,0.0
2014,7,Iowa,industrial,7104.0,6.25,108.59648,1736.47125
2014,7,Virginia,residential,3306757.0,11.89,517.591,4352.53674
2014,7,Virginia,transportation,1.0,8.22,1.39531,16.979
2014,7,Washington,all sectors,3309235.0,7.09,516.12744,7282.83036
2014,7,Washington,commercial,361973.0,7.98,192.59883,2414.79852
2014,7,Washington,industrial,30752.0,4.44,109.66781,2472.32723
2014,7,Washington,residential,2916503.0,8.93,213.8302,2395.31969
2014,7,Washington,transportation,7.0,7.95,0.03061,0.38491
2014,7,West Virginia,all sectors,1013903.0,7.59,200.07264,2636.21232
2014,7,South Carolina,residential,2164552.0,12.74,401.94166,3155.17383
2014,7,South Carolina,transportation,0.0,0.0,0.0,0.0
2014,7,South Dakota,all sectors,458583.0,9.58,96.70931,1009.6561
2014,7,Colorado,commercial,361428.0,10.68,200.98783,1881.797
2014,7,Colorado,industrial,19400.0,8.01,112.20723,1401.19609
2014,7,Colorado,residential,2193361.0,13.14,239.8386,1825.88163
2014,7,Colorado,transportation,1.0,10.73,0.56472,5.264
2014,7,Connecticut,all sectors,1627896.0,16.66,458.91614,2754.11027
2014,7,Connecticut,commercial,159168.0,14.65,177.84358,1214.03377
2014,7,Connecticut,industrial,4773.0,13.04,39.04967,299.42331
2014,7,Connecticut,residential,1463953.0,19.62,240.36665,1225.0592
2014,7,Connecticut,transportation,2.0,10.62,1.65625,15.59399
2014,7,Delaware,all sectors,460922.0,11.39,124.26939,1090.80401
2014,7,Delaware,commercial,52314.0,10.24,41.52605,405.43323
2014,7,Delaware,industrial,860.0,8.68,18.05202,208.0791
2014,7,Delaware,residential,407748.0,13.55,64.69132,477.29168
2014,7,Delaware,transportation,0.0,0.0,0.0,0.0
2014,7,District of Columbia,all sectors,264376.0,11.41,126.63786,1109.9798
2014,7,District of Columbia,commercial,26339.0,11.33,94.37394,832.9256
2014,7,District of Columbia,industrial,1.0,8.91,1.73582,19.47971
2014,7,District of Columbia,residential,238035.0,12.12,27.36356,225.74806
2014,7,Oregon,transportation,4.0,9.24,0.17965,1.94401
2014,7,Pennsylvania,all sectors,6001857.0,10.35,1325.4251,12808.97023
